"dialog_id","turn_id","context","target"
"1_00118","6","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|user|>Do they have a liquor license and also do they have any live music?<|system|>They do serve alcohol, they do not have live music<|user|>That sounds perfect for me.<|system|>Would you like me to make a reservation for you?<|user|>I would like a reservation made for 1:30 pm. for 1 person please.<|system|>Can you confirm the following details: Reservation at Izakaya Ginji in San Mateo, for 1:30 pm today for 1 person.<|beginlastuserutterance|>Yes that is correct, do you have their phone number?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginrequestedslots|>Restaurants^phone_number<|endrequestedslots|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^date->today|Restaurants^party_size->1|Restaurants^price_range->dontcare|Restaurants^restaurant_name->Izakaya Ginji|Restaurants^time->1:30 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST->Restaurants^phone_number~|AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>INFORM->Restaurants^phone_number~925-408-4891|NOTIFY_SUCCESS->Restaurants^~<|endaction|><|beginresponse|>I have made your reservation their phone number is 925-408-4891<|endresponse|><|endtarget|>"
"1_00118","7","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|user|>Do they have a liquor license and also do they have any live music?<|system|>They do serve alcohol, they do not have live music<|user|>That sounds perfect for me.<|system|>Would you like me to make a reservation for you?<|user|>I would like a reservation made for 1:30 pm. for 1 person please.<|system|>Can you confirm the following details: Reservation at Izakaya Ginji in San Mateo, for 1:30 pm today for 1 person.<|user|>Yes that is correct, do you have their phone number?<|system|>I have made your reservation their phone number is 925-408-4891<|beginlastuserutterance|>Thank you.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^date->today|Restaurants^party_size->1|Restaurants^price_range->dontcare|Restaurants^restaurant_name->Izakaya Ginji|Restaurants^time->1:30 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>REQ_MORE->Restaurants^~<|endaction|><|beginresponse|>Is their anything else I can help you with today?<|endresponse|><|endtarget|>"
"1_00118","8","<|begincontext|><|user|>I would like to find somewhere to eat, preferably Asian food.<|system|>In which city should I search?<|user|>Please search in San Mateo, price is not an issue.<|system|>I have found a restaurant in San Mateo called Izakaya Ginji.<|user|>Do they have a liquor license and also do they have any live music?<|system|>They do serve alcohol, they do not have live music<|user|>That sounds perfect for me.<|system|>Would you like me to make a reservation for you?<|user|>I would like a reservation made for 1:30 pm. for 1 person please.<|system|>Can you confirm the following details: Reservation at Izakaya Ginji in San Mateo, for 1:30 pm today for 1 person.<|user|>Yes that is correct, do you have their phone number?<|system|>I have made your reservation their phone number is 925-408-4891<|user|>Thank you.<|system|>Is their anything else I can help you with today?<|beginlastuserutterance|>No, that is all, thank you.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>NONE<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Asian|Restaurants^date->today|Restaurants^party_size->1|Restaurants^price_range->dontcare|Restaurants^restaurant_name->Izakaya Ginji|Restaurants^time->1:30 pm<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>NEGATE->Restaurants^~|THANK_YOU->Restaurants^~<|enduseraction|><|beginaction|>GOODBYE->Restaurants^~<|endaction|><|beginresponse|>Have a nice day.<|endresponse|><|endtarget|>"
"1_00119","1","<|begincontext|><|beginlastuserutterance|>I would like to find a place to eat.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|><|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM_INTENT->Restaurants^intent~FindRestaurants<|enduseraction|><|beginaction|>REQUEST->Restaurants^city~<|endaction|><|beginresponse|>In which city should I search?<|endresponse|><|endtarget|>"
"1_00119","2","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|beginlastuserutterance|>I want to find one in South San Francisco.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->South San Francisco<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^city~South San Francisco<|enduseraction|><|beginaction|>REQUEST->Restaurants^cuisine~Italian~Mexican<|endaction|><|beginresponse|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|endresponse|><|endtarget|>"
"1_00119","3","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|beginlastuserutterance|>Sushi would be perfect.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->South San Francisco|Restaurants^cuisine->Sushi<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^cuisine~Sushi<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Amami San|OFFER->Restaurants^city~South San Francisco|INFORM_COUNT->Restaurants^count~3<|endaction|><|beginresponse|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|endresponse|><|endtarget|>"
"1_00119","4","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|beginlastuserutterance|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^price_range->moderate<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^price_range~moderate|INFORM->Restaurants^city~San Mateo|REQUEST_ALTS->Restaurants^~<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Daiki Sushi|OFFER->Restaurants^city~San Mateo|INFORM_COUNT->Restaurants^count~7<|endaction|><|beginresponse|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|endresponse|><|endtarget|>"
"1_00119","5","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|user|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|system|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|beginlastuserutterance|>Do you have any other sugggestions?<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>FindRestaurants<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^price_range->moderate<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>REQUEST_ALTS->Restaurants^~<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Dash Japanese Tapas And Sushi|OFFER->Restaurants^city~San Mateo<|endaction|><|beginresponse|>Dash Japanese Tapas And Sushi is a restaurant located in San Mateo.<|endresponse|><|endtarget|>"
"1_00119","6","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|user|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|system|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|user|>Do you have any other sugggestions?<|system|>Dash Japanese Tapas And Sushi is a restaurant located in San Mateo.<|beginlastuserutterance|>Yes, that restaurant works for me. I would like to make a reservation for 2 people.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^party_size->2|Restaurants^price_range->moderate|Restaurants^restaurant_name->Dash Japanese Tapas And Sushi<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^party_size~2|INFORM_INTENT->Restaurants^intent~ReserveRestaurant|SELECT->Restaurants^~<|enduseraction|><|beginaction|>REQUEST->Restaurants^time~<|endaction|><|beginresponse|>What time would you like a reservation at?<|endresponse|><|endtarget|>"
"1_00119","7","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|user|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|system|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|user|>Do you have any other sugggestions?<|system|>Dash Japanese Tapas And Sushi is a restaurant located in San Mateo.<|user|>Yes, that restaurant works for me. I would like to make a reservation for 2 people.<|system|>What time would you like a reservation at?<|beginlastuserutterance|>Place a reservation for 12:15.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^party_size->2|Restaurants^price_range->moderate|Restaurants^restaurant_name->Dash Japanese Tapas And Sushi|Restaurants^time->12:15<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^time~12:15<|enduseraction|><|beginaction|>CONFIRM->Restaurants^restaurant_name~Dash Japanese Tapas And Sushi|CONFIRM->Restaurants^city~San Mateo|CONFIRM->Restaurants^time~12:15 pm|CONFIRM->Restaurants^party_size~2|CONFIRM->Restaurants^date~today<|endaction|><|beginresponse|>Please confirm: You would like to book a table for 2 at Dash Japanese Tapas And Sushi in San Mateo at 12:15 pm today.<|endresponse|><|endtarget|>"
"1_00119","8","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|user|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|system|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|user|>Do you have any other sugggestions?<|system|>Dash Japanese Tapas And Sushi is a restaurant located in San Mateo.<|user|>Yes, that restaurant works for me. I would like to make a reservation for 2 people.<|system|>What time would you like a reservation at?<|user|>Place a reservation for 12:15.<|system|>Please confirm: You would like to book a table for 2 at Dash Japanese Tapas And Sushi in San Mateo at 12:15 pm today.<|beginlastuserutterance|>No it is for 1 person at 10:45.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^party_size->1|Restaurants^price_range->moderate|Restaurants^restaurant_name->Dash Japanese Tapas And Sushi|Restaurants^time->10:45<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>INFORM->Restaurants^party_size~1|INFORM->Restaurants^time~10:45|NEGATE->Restaurants^~<|enduseraction|><|beginaction|>CONFIRM->Restaurants^time~10:45 am|CONFIRM->Restaurants^party_size~1<|endaction|><|beginresponse|>Please confirm: The reservation is for 1 person at 10:45 am.<|endresponse|><|endtarget|>"
"1_00119","9","<|begincontext|><|user|>I would like to find a place to eat.<|system|>In which city should I search?<|user|>I want to find one in South San Francisco.<|system|>What kind of food are you looking for? You can search for Italian, Mexican or anything else.<|user|>Sushi would be perfect.<|system|>There are 3 restaurants. Amami San is a restaurant in South San Francisco.<|user|>Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.<|system|>I have found 7 restaurants. Daiki Sushi is a restaurant located in San Mateo.<|user|>Do you have any other sugggestions?<|system|>Dash Japanese Tapas And Sushi is a restaurant located in San Mateo.<|user|>Yes, that restaurant works for me. I would like to make a reservation for 2 people.<|system|>What time would you like a reservation at?<|user|>Place a reservation for 12:15.<|system|>Please confirm: You would like to book a table for 2 at Dash Japanese Tapas And Sushi in San Mateo at 12:15 pm today.<|user|>No it is for 1 person at 10:45.<|system|>Please confirm: The reservation is for 1 person at 10:45 am.<|beginlastuserutterance|>Yes, that sounds good.<|endlastuserutterance|><|endcontext|>","<|begintarget|><|begindsts|><|begindst|><|beginintent|>ReserveRestaurant<|endintent|><|beginbelief|>Restaurants^city->San Mateo|Restaurants^cuisine->Sushi|Restaurants^date->today|Restaurants^party_size->1|Restaurants^price_range->moderate|Restaurants^restaurant_name->Dash Japanese Tapas And Sushi|Restaurants^time->10:45~10:45 am<|endbelief|><|enddst|><|enddsts|><|beginuseraction|>AFFIRM->Restaurants^~<|enduseraction|><|beginaction|>OFFER->Restaurants^restaurant_name~Dash Japanese Tapas And Sushi|OFFER->Restaurants^party_size~1|OFFER->Restaurants^date~today|OFFER->Restaurants^time~11 am|NOTIFY_FAILURE->Restaurants^~<|endaction|><|beginresponse|>Sorry, I was unable to place a reservation at Dash Japanese Tapas And Sushi. Should I try one for 1 person today at 11 am?<|endresponse|><|endtarget|>"
